Project Id,Project Title,Company Name,Category Name,
8705,Gotham Comedy Night Season 4 Show 3,American Satellite Uplink,Television,
8706,DAGDAG,MITCH TOBIAS,Still Photography,
8707,Gaffigan - Pilot,"Remote Broadcasting, Inc. ",Television,
8708,Orbit,Hungry Man Productions,Commercial,
8709,CNBC Under Armour CEO,Interface Communications,Television,
8710,Alone,Alone Productions Inc,Feature Film,
8712,Coach Shoes 2014,"Schwaby, Inc",WEB,
8713,TODAY AND WKD TODAY 2014,NBCUNIVERSAL MEDIA LLC,Television,
8714,H2NY,Heavy Pictures,Documentary,
8715,Seven2 Sports 2-2-14,"Metrovision Production Group, LLC.",Television,
8717,Nautilus,"Nautilus Productions US, LLC",Feature Film,
8718,NY Mag at Bath House,"Martin Schoeller, LLC",Still Photography,
8719,SeaPak,A FOG LLC,Commercial,
8720,Corcoran 3288,AL STUDIO LLC ,Still Photography,
8721,Interpublic Group Draft FCB Healthcare Drawings A and B,1st Ave Machine,Commercial,
8722,PROJECT SAFETY,Minus L,WEB,
8724,Daily News,Table of Content,Commercial,
8725,Bold Bait,First Wave TV,Commercial,
8726,Dogmeat,Dear Desperado,Feature Film,
8727,USA Network Lexus,DanAppelCreative,Commercial,
8728,The Colbert Report 2014,"The Colbert Report -Viacom, Inc.",Television,
8731,maxim  magazine event,aj melino associates,Television,
8732,Fuse  The Fray,Fuse Studio,Television,
8733,04 Well: Friendship Package-Glamour Magazine," ADVANCE MAGAZINE PUBLISHERS, INC.",Still Photography,
8734,Golf Channel - Donald Trump,Interface Communications Corp.,Television,
8736,AmEx 20 Tina TV,Hungry Man,Commercial,
8737,MSNBC - CH,"Still Films, Inc",Commercial,
8740,BBVA,Majestic Hour Productions,Commercial,
8741,Super Kickoff Countdown,WPIX 11,Television,
8746,COTY Shoot,"TAG Creative, LLC",WEB,
8747,Bad Hurt,"Bad Hurt, Inc.",Feature Film,
8748,Love Out of Mind,School of Visual Arts ,Student,
8749,Bloomberg 1-31-14,Metrovision Production Group,Television,
8750,VOGUE  3298,"ADVANCE MAGAZINE PUBLISHERS, INC.",Still Photography,
8752,Sally Hanson,"MOXIE PRODUCTIONS, LLC.",Still Photography,
8753,Travel Channel Upfront Promo,Viewpoint Creative,Commercial,
8754,DWR May 2014 Catalog,Design within Reach,Still Photography,
8755,Gotham Comedy Night Season 4 Show 4,American Satellite Uplink,Television,
8756,OSBO 351,Robinson Films,Television,
8757,CUK,ZigZag USA,Television,
8758,Network,"Vice Media, Inc.",WEB,
8759,Fashion Week Fall 2014,B Productions Ltd,Television,
8760,DEMI,"Tactical Media, Inc.",Commercial,
8761,SNL Pretapes 2014,NBC Universal,Television,
8763,What's Next?,Chirp Films,Commercial,
8764,Scotch  Soda LLC,SCOTCH  SODA B.V.,Still Photography,
8765,Audi,"Reset Content, LLC",Commercial,
8771,GQ Magazine-David Gandy,"Advance Magazine Publishers, Inc.",Still Photography,
8772,USPS Spiderman 2,"DNA, Inc",Commercial,
8773,Millrose Games 2014,Carr-Hughes Productions,Television,
8774,Choose New Jersey,"Billboards 2Go, Inc.",Commercial,
8776,Cass Bird - iD Magazine,A CORPORATION FOR ART  COMMERCE,Still Photography,
8777,Travel Channel Promo,"Wee Beastie, LLC.",Commercial,
8779,Steve Harvey - Season 2 Field Shoot,"Deep Dish Productions Of Chicago, LLC",Television,
8780,McAllister Try Again,"Dentsu Firstborn Multimedia, LLC.",Commercial,
8782,Document,Home Agency,Still Photography,
8783,Younger,"DSY Productions, LLC",Television,
8784,The After Party,North South Productions,Television,
8785,It Takes A Church,"Authentic Entertainment, LLC.",Television,
8786,Prudential Price Anchoring,"Real Productions, Inc.",WEB,
8787,Lair-Pharmacy Insider,The Collective At Lair,WEB,
8788,Frankenfood,Sharp Entertainment LLC.,Television,
8789,Second Chance,Hofstra University,Student,
8790,Zombies Vs Joe Alien,Nisivoccia Films LLC,Feature Film,
8791,HBO Go,O Positive Films,Commercial,
8792,The Leftovers - Season One,Warner Brothers Television,Television,
8793,Blinds To Go,"Cutter Productions, Inc. ",Commercial,
8794,Frizz Ease: Never Pull Back,Click 3x,Commercial,
8795,Public Morals,Turner North Center Productions Inc.,Television,
8798,Toshiba 2014,"Fixer, Inc.",Commercial,
8801,Moxie - MiracleGro,Moxie Pictures,Commercial,
8804,Voodoo,"BaM Productions, Inc.",Still Photography,
8805,BELIEVE- S1- 2nd Unit,BONANZA PRODUCTIONS INC. for Warner Bros.,Television,
8807,Scales,Stonestreet Assoc Groupe ESRA,Feature Film,
8808,GQ-FRANCE,Kranky Produktions,Still Photography,
8809,Cooking Channel Mo Rocca,Gangway Films,Commercial,
8810,Montblanc Feb 2014,"North Six Films, LLC dba A White Label Product",Commercial,
8811,Gotham Comedy Night Season 4 Show 5,American Satellite Uplink,Television,
8813,Uniqlo Feb 2014,"Downtown Reel Productions, Inc.",Commercial,
8814,LABYRINTH,Assoc Groupe Esra,Student,
8815,Killer Speaks,"Kirkstall Road Enterprises, Inc.",Television,
8816,Broadway Boxing DBE102,Live Star Entertainment,Television,
8817,Sleeplessness,School of Visual Arts,Student,
8818,Unprotected,New York University,Student,
8819,Ultimate 5K,Tool of North America,Commercial,
8820,DALLAS - TNT Network ,TEAM PROMOTION LLC,Commercial,
8821,BAFTA Awards 2014,Metrovision,Television,
8822,Corcoran: Tuesday,"A.L. STUDIO, LLC. ",Still Photography,
8823,Politix,BaM Productions Inc.,Still Photography,
8824,Mob Wives Reunion 4,Left Right LLC,Television,
8826,Want That Hair USA,Blind Vision,WEB,
8829,TV Land,Rasmussen Productions Inc.,Still Photography,
8830,Chase Private Client,Serial Pictures,Commercial,
8831,Suits - Lexus,"Nucontext Creative, Inc. ",WEB,
8832,Young Hot And Crooked,YHC Productions,Television,
8833,The Weather Channel Upfront at The Times Center,Winick Productions LLC,Television,
8837,Still Alice,"Still Alice Films, LLC",Feature Film,
8838,June Cover,American Media Inc. Men's Fitness,Still Photography,
8841,Rule 34,Therapy Productions LLC,Documentary,
8843,When,Stonestreet Assoc Groupe ESRA,Student,
8844,Sharknado 2,"Southward Films, LLC",Feature Film,
8845,Target C2 AA,Bees and Honey,Still Photography,
8846,JAZZ CLUB,StoneStreet Assoc Groupe ESRA,Feature Film,
8847,Gotham Comedy Night Season 4 Show 6,American Satellite Uplink,Television,
8849,Thursday 3319,AL STUDIO LLC ,Still Photography,
8850,BWP 1,"Barwall Productions, Inc.",Television,
8852,Aphasia,A Small Fire Productions,Feature Film,
8853,Dry Me Crazy,"Virtuoso Pictures House, LLC.",Feature Film,
8856,"Stella Artois, Cold War Kids",James Moore,Music Video,
8858,Duofold Champion,No Wheelies,Commercial,
8859,MTV Other: Two Guys Named Josh,"Viacom, Inc.",WEB,
8860,The Strain,"Strain Can Productions, Inc",Television,
8861,Takano Yuri,Ghost Robot,Commercial,
8863,Live in HD - Werther,Metropolitan Opera Association,Television,
8864,Penzai,"Penzai the Movie, LLC.",WEB,
8865,Two Days in Harlem,GUARD DOG FILMS INC.,Feature Film,
8866,"Forever, Pilot",Warner Bros. Television,Television,
8867,Kapitall Shoot,Swell Inc,WEB,
8868,2014 Kelly,Community Films,Commercial,
8869,Under Armour Feb 2014,"UNDER ARMOUR, INC.",Still Photography,
8870,Freestyle Love Supreme TV shoot,"USTV, LLC ",Television,
8872,Urban Outfitters Video Shoot,Urban Outfitters,Still Photography,
8873,Big Morning Buzz Live-The Gossip Table 2014,"Viacom, Inc.",Television,
8874,Tupelo Honey 2-23-14,"Metrovision Production Group, LLC.",Television,
8875,Gotham Comedy Night Season 4 Show 7,American Satellite Uplink,Television,
8876,Black Ink Crew 3,Big Fish Entertainment,Television,
8877,Magenta Queen,Hofstra University,Student,
8879,K4.5,Tue Hoe LLC,Feature Film,
8881,All Mobile Video - Jay O Promos,All Mobile Video,Television,
8884,MTV Movie Awards,"Viacom, Inc.",Commercial,
8886,All Mobile Video - Consultancy Media,All Mobile Video,Television,
8887,NYT NOW,THE NEW YORK TIMES COMPANY,Still Photography,
8889,"Proof of Concept - Viacom, Inc.","Viacom, Inc - New Pop Culture Productions, Inc.",Television,
8891,DEPARTURES 14,Reilly Worldwide Inc.,Television,
8893,Untitled Jeff Lowell Project,"FTP Productions, LLC",Television,
8894,Porter Magazine,GE-Projects,Still Photography,
8895,Next Great Baker Season 4,"High Noon Productions, LLC",Television,
8897,Hero,"Atlantic Pictures, LLC",Feature Film,
8901,I Dream Too Much,"I Dream Too Much, LLC",Feature Film,
8903,PUBLICIS KAPLAN THALER; CLIENT: L'OREAL/GARNIER ULTRA LIFT; COMMERCIAL TITLE: FAST VS INSTANT & 2XS THE POWER,Believe Media,Commercial,
8904,Reprieve,Simonet Productions,Commercial,
8905,Untitled Wall Street Project,"Eye Productions, Inc.",Television,
8906,What's Next,Loveless Creative,Documentary,
8907,Boychoir,Boychoir Productions LLC,Feature Film,
8909,United Airlines,"MAJOR LIFT MEDIA, LLC",Commercial,
8910,WABC Eyewitness News Feb 2014,Churchman Productions,Commercial,
8911,Impractical Jokers 3.5,North South Productions,Television,
8912,HELLO,Planet A Films,Music Video,
8913,WTB412,Sirens Media,Documentary,
8914,Gotham Comedy Night Season 4 Show 8,American Satellite Uplink,Television,
8915,Live From Lincoln Center:  Sweeney Todd,"Lincoln Center, Inc",Television,
8916,Lockbox,Lockbox Productions,Still Photography,
8924,HTBR,WOODSHED ENTERTAINMENT INC,Television,
8925,SPRING ADVANCED TOOLS TRAINING SHOOT,NEW YORK UNIVERSITY,Student,
8926,Life is Fashion,"PicketFence, Inc.",Commercial,
8927,Unforgettable Season Three,Woodridge Productions Inc,Television,
8929,4Square Reshoots,"Viacom, Inc.",Feature Film,
8931,Gotham - PILOT,Warner Bros TV,Television,
8932,ACI Worldwide Satellite Conference at Renaissance Hotel- Times Sq.,Winick Productions LLC,WEB,
8935,Above The Influence,Mary Ann Productions,Commercial,
8936,Apa Khabar,Carlos Silva,WEB,
8937,CGW - Katie MOS Fan Experts,Embassy Row and Vandam Productions LLC,Television,
8939,F and F,BaM Productions Inc.,Still Photography,
8941,Brujo,School of Visual Arts,Student,
8942,The Burning Bride,"ARCTAL RUCTIVE FILMS, LLC",Feature Film,
8943,Swab Stories Season 1,"Powderhouse Productions, Corp.",Television,
8944,Kyocera MID 2014,U Direct Productions,Commercial,
8945,57th Street,Advance Magazine Publishers for Vanity Fair Magazine,Still Photography,
8947,Discovery Channel Upfront at Jazz at Lincoln Center,Winick Productions LLC,Television,
8948,Fishing,"Traktor, Inc.",Commercial,
8949,Hilton 2014,Rattling Stick,Commercial,
8950,I Smile Back,"ISB Film, LLC.",Feature Film,
8952,NY Skyline,TK Digital Corporation,Commercial,
8953,UNTITLED LAGRAVENESE PILOT,ABC Studios,Television,
8954,Downtown,"Fox Entertainment Group, Inc.",Television,
8955,Dr Miracles,"George Productions, Inc",Commercial,
8956,Heaven Knows What,ELARA PICTURES INC. OR HARDSTYLE LLC,Documentary,
8958,The Ladies Project,Authentic Entertainment LLC and 51 minds entertainment,Television,
8959,PayPal The People's Voice,Wild Plum ,Commercial,
8960,Vanity Fair,"Advance Magazine Publishers, Inc.",Still Photography,
8961,2014 St Patricks Day Parade,IMG Media - Trans World International,Television,
8963,Adidas: SG FW14,"Priestley, Inc.",Still Photography,
8964,Lens Tests,Blue Barn Pictures,WEB,
8965,D Magazine shoot,Boom Productions inc.,Still Photography,
8966,Irreversible Pilot,"Remote Broadcasting, Inc.",Television,
8969,Gotham Comedy Night Season 4 Show 9,American Satellite Uplink,Television,
8970,TLC,Classified Films,Commercial,
8971,MACY'S AMERICAN ICON,5 Points Sevices of NY,Still Photography,
8972,SKY TV,Directors Film Company,Still Photography,
8973,OSBO 352,"Robinson Films, Inc.",Television,
8974,Zizzo Ongoing,NBC Universal LLC,Commercial,
8975,Hyundai Art Collaboration,Duroo Productions,Commercial,
8976,CBS Tony Awards Promo,"Moving Parts, Inc.",Commercial,
8977,Converse Van Portraits,FILL IN THE BLANK PRODUCTION LLC.,Still Photography,
8979,BL-LUBOMIRSKI,The Custom Family,Still Photography,
8980,Nickelodeon Upfront 2014,Viacom Inc. for Nickelodeon,Television,
8981,Painless,"PAINLESS PRODUCTIONS, LLC",Feature Film,
8984,ELLE-FR,The Custom Family,Still Photography,
8985,LUCKY,philote factory inc.,WEB,
8986,Digital Review Shoot,"Comedy Central NewNotBefore10A Productions-Viacom, Inc.",Television,
8987,GQ Brasil - Dean Isidro,Atelier Management,Still Photography,
8988,Verizon -- We Get It,O-Positive,Commercial,
8989,How to be a Deutsch,"Left Right, Inc.",Television,
8991,State Of Affairs,"NBCUniversal Media, LLC",Television,
8992,But Not For Me,New York University,Feature Film,
8993,SHOPBOP CENTRAL PARK WEST,"Amazon.com, Inc.",Still Photography,
8995,Flower Girl,MARY CLANCEY PACE,Still Photography,
8996,In Stereo,In Stereo LLC,Feature Film,
8997,The Cobbler Plate Unit Rescheduled,"Slow Pony, LLC",Feature Film,
8999,Denim and Supply Mar14,"TIPPY CANOE PRODUCTIONS, LLC.",Still Photography,
9000,VIRGIN MOBILE - ANDREW,The Custom Family,Still Photography,
9001,FX LOUIE,"Firefly Creative Entertainment Group, Inc.",Commercial,
9003,All Mobile Video - M2 Post,"All Mobile Video, Inc.",Television,
9004,Spyder,"Hungry Man, Inc.",Commercial,
9005,Discovery Upfront Pre-Tape,"Bunker NY, LLC",Commercial,
9006,DKNY FW 14 Lachlan,North Six,Still Photography,
9007,Nativity 3,"Mirrorball Films, Ltd.",Feature Film,
9009,Katie Couric for Yahoo,"Walter Schupfer Management, Corp.",Still Photography,
9010,NYT Promo,Mary Ann Productions,Commercial,
9011,Gift of the Ages,Rabbit Bandini Productions,WEB,
9014,Madam Secretary,"Eye Productions, Inc. ",Television,
9015,Food Network Star,Triage Entertainment Inc.,Television,
9016,FLESH AND BONE,"Starz Ballet Productions, LLC",Television,
9017,Celebrity Apprentice 2014 Promo,Moving Parts,Commercial,
9018,Untitled Fey Carlock Project,"NBC Studios, LLC",Television,
9019,Crown Heights,Ben Klein,Feature Film,
9020,The Mysteries of Laura,Warner Bros Televison,Television,
9021,Gotham Comedy Night Season 4 Show 10,American Satellite Uplink,Television,
9023,Lucky Magazine March,"Advance Magazine Publishers, Inc.",Still Photography,
9025,JetBlue - Funny or Die,Funny or Die,WEB,
9028,Coercion Pilot,"NBC Studios, LLC",Television,
9029,Dates from Hell 3,Sharp Entertainment,Documentary,
9030,Jack & Jones NYC DROP789,"Bestseller Retail US, LLC.",Still Photography,
9031,6,Ripple Effect Productions LLC,Documentary,
9032,Navigators,School Of Visual Arts,Student,
9034,The Target - Novel Commercial Shoot,"Collaborate Ideas and Images, LLC.",Commercial,
9035,Carlyn - 3.14.14-3.15.14,"Management and Productions, Inc. ",Still Photography,
9036,Ligthwalkers,Silent Scroll Productions L.L.C.,Feature Film,
9037,INTERVIEW: CMD - elle,Art and Commerce,Still Photography,
9038,The HistoryMakers,"Metrovision Production Group, LLC",Television,
9039,VO: Index,"Advance Magazine Publishers, Inc.",Still Photography,
9040,Vic Mensa,Ghost Robot,Music Video,
9041,Tonight Show Starring Jimmy Fallon - Season 1,"NBCUniversal Media, LLC",Television,
9043,Partizan- KOHL's,"Partizan Entertainment, LLC",Commercial,
9044,google 4-2014,Spark Advance,Commercial,
9045,Standing8,Columbia University,Student,
9046,The Strike,"Strike the Movie, LLC",Feature Film,
9047,Glamour Magazine,A Corporation for Arts and Commerce,Still Photography,
9049,Beazley Insurance 3,Stockland-Martel,Still Photography,
9051,Dead Boss,WARNER BROS. ENTERTAINMENT INC.,Television,
9052,Cassanova was a Woman,Fuacata Films LLC,Feature Film,
9057,Steve Madden Photo Shoot,Steve Madden,Still Photography,
9061,Under Milk Wood,Belladonna Productions,Documentary,
9062,NBA Board of Governors at St. Regis Hotel,Winick Productions LLC,Television,
9063,Esika ColorfixCultural,"Erez Sabad Studio, Inc.",Still Photography,
9064,THE HOARDER,"Bullet Pictures, Inc.",Feature Film,
9065,212VIP,Fiat Lux LLC,WEB,
9066,Time out of Mind,Time out of Mind Inc.,Feature Film,
9067,JPress-SS15,ADK America,Still Photography,
9069,Optimum World Cup,"Act Zero, LLC.",Commercial,
9070,The De-Gentrifiers,New York University,Student,
9071,Sudden Strangers,Dena Greenbaum,Feature Film,
9072,LoveSac,Arpen Productions,Still Photography,
9073,Christine Miller,CHRISTINE MILLER,Still Photography,
9074,Angsty Dawn,Hofstra University,Student,
9075,Hiccup Media,Hiccup Media,WEB,
9076,Google B Reel,B Reel,Commercial,
9077,West Elm Fall 14 Catalog,"West Elm - Williams Sonoma, Inc., et. al.",Still Photography,
9078,All Mobile Video - Junket Prods.,All Mobile Video,Television,
9079,Harpers China,"Atelier Management, Inc.",Still Photography,
9080,Match.com Proof of Concept,P2P Media Corp,WEB,
9081,Still Photography Shoot for Airism for UNIQLO,Driver Media,Still Photography,
9084,DUJOUR,Urban NYC,Still Photography,
9085,25ans wedding magazine,Paul Hyman Productions,Still Photography,
9086,Sex-Drugs-Rock 'n Roll,Depact Productions Inc.,Television,
9087,DOS EQUIS NDA,ROOSTER LLC,Commercial,
9088,THRU,Joe Lazenby,Feature Film,
9089,Mr. Madison,NYU Tisch School of the Arts,Student,
9090,MAYBELLINE MARCH 2014,"Believe Films, Inc.",Commercial,
9091,IBM,Wondrous,Commercial,
9092,DKNY Kids Mar 14,North Six,Still Photography,
9093,Vogue Japan March2014,Marek and Associates Inc,Still Photography,
9094,Gotham Comedy Night Season 4 Show 11,American Satellite Uplink LLC,Television,
9096,GIRLS SEASON 4,"HALF A YOGURT PRODUCTIONS, LLC",Television,
9097,Absent,Raymond Wei Films,Student,
9098,ESPN Mike and Mike Spring MLB Tour,The Walt Disney Company,Television,
9100,MarkTen March 2014,Trish South Management,Still Photography,
9101,Condemned,"Condemned, LLC.",Feature Film,
9102,World Competitive Eating Contest,TK Digital Corp.,Television,
9103,Sony-NYC,Clifford Benski,Commercial,
9105,Corcoran 2014,A. L. STUDIO LLC,Still Photography,
9106,Bobby Flay Shoot,Michael Crook Photography,Still Photography,
9107,Shaklee,Challenged Productions,Commercial,
9109,VOGUE SPAIN - VICTOR DEMARCHELIER,MANAGEMENT ARTISTS,Still Photography,
9110,Married at First Sight,Kinetic Content,Television,
9111,Central Park 2014,"Patchwork Retail, LLC.",Still Photography,
9112,Cotton Candy 1,SVA ,Student,
9113,Coercion Pilot - B-UNIT,"NBC Studios, LLC",Television,
9116,Broadway 4D,"B4D Production Services, LLC",Feature Film,
9117,"DNA, Inc. Jake Bugg","DNA, Inc",Music Video,
9118,Lancome,"Atas Productions NY, Inc.",Still Photography,
9119,Bjorn Borg FW14,"Creative Chaos, Inc.",Still Photography,
9120,Live Beyond Labels,Greenpoint Pictures,Commercial,
9122,Greek Independence Day Parade 2014,"IMG Media - Trans World International, Inc.",Television,
9123,LUCKY2,"philote factory, inc.",WEB,
9124,Unnamed BStar Project,B Star Projects inc.,Still Photography,
9126,Something Even Better,Bridgit Media,Commercial,
9127,SNL Jeep,NBC Studios LLC,Commercial,
9128,Best Bars in America,D and J Productions,Television,
9132,Heaven Knows What - You told us we need to make a new project,ELARA PICTURES INC. OR HARDSTYLE LLC,Documentary,
9133,FOX SPORTS: NFL Draft Shoot at SNY Studios: 1271 6th Ave.,Winick Productions LLC,Television,
9134,A Few Good Minutes Jeff Raider Interview,Hello World Communications,Commercial,
9135,ARC Rent-to-Buy ad,Adorama Inc,Commercial,
9136,Shanghai Tang,Brachfeld NY,Still Photography,
9137,Tiffany and Co - Amfitheatrof,Harbor Picture Company Inc.,Commercial,
9138,AZO,"Michael Schrom and Company, LLC",Commercial,
9139,American Greeting- World's Toughest Job,Caviar Content,Commercial,
9140,Extra Fancy,New York Magazine - New York Media llc,Still Photography,
9141,Comcast - Internet Better,Homestead,Commercial,
9148,MTV Upfront 2014,Viacom Inc,Television,
9159,Hanna Anderson,Hanna Anderson,Still Photography,
9160,Ford,"Moving Parts, Inc.",Commercial,
9161,NCAA Men's Basketball Tournment at Madison Square Garden,Winick Productions LLC,Television,
9173,A New Civilization,NYU Tisch School of the Arts,Student,
9175,3.14 NYC Rescue Mission PSA,Smuggler Inc.,Commercial,
9176,The End of the Tour,EOT Film Production LLC,Feature Film,
9177,Kocca,Hunter and Gatti Corp.,Commercial,
9178,Untitled Wall Street Project  SPLINTER UNIT,"Eye Productions, Inc.",Television,
9179,McCafe Double Decker Bus Shoot,Michael Alan Group,WEB,
9180,Leibovitz Studio shoot,Al Studio LLC,Still Photography,
9182,Time Lapse Drive,GOLD ROAD FILMS INC,WEB,
9183,Train Travel Show,"Marcom Visual Creation, Inc.",Television,
9184,ROW NYC,"Grain Digital, LLC",Commercial,
9185,2UNIT UNTITLED LAGRAVENESE PILOT,ABC Studios,Television,
9186,Timberland Photo shoot,Katharina Trachsler ,Still Photography,
9188,Golden Dew,Random Productions,Still Photography,
9190,DoClasse,Annee Elliot,Still Photography,
9191,La Redoute Kids,N House Productions,Still Photography,
9192,CREST,"Click 3X, LLC.",WEB,
9193,GOTHAM COMEDY NIGHT SEASON 4 12,American Satellite Uplink LLC,Television,
9194,DoClasse REVISED,Annee Elliot Productions,Still Photography,
9195,THE LAW OF MEGACITY IN NY,NOW 1 MEDIA,Television,
9196,Big Apple,YC Productions LLC,Television,
9200,Coke Zero Music Series,"Funny or Die, Inc",Commercial,
9201,THE GREAT GILLY HOPKINS,"The Great Gilly Hopkins, LLC",Feature Film,
9202,Various Williamsburg,"Amazon.com, INC",Still Photography,
9203,Ned Rifle,"Ned Rifle, LLC",Feature Film,
9205,B.O.R.N. to Style,Left Right,Television,
9206,Boardwalk Empire S5,"Bootleg Productions, Inc.",Television,
9207,Trainwreck,"NBCUNIVERSAL MEDIA, LLC ITS PARENTS AND SUBSIDIARIES",Feature Film,
9208,Lia Sophia April 2014,Ray Brown Productions,Still Photography,
9209,2014 Greek Parade,Interface Communications,Television,
9210,The Prince of Nothing FILM,Columbia University,Student,
9211,One Month,The City College of New York,Student,
9212,WWE Upfront Presentation at The Hard Rock Cafe: Times Square,Winick Productions LLC,Television,
9214,Live in HD - Cosi fan tutte,Metropolitan Opera Association,Television,
9215,Oxygen Promo,Framework Studio LLC,Commercial,
9216,Untitled VH1 Project,"NorthSouth Productions, LLC.",Television,
9217,Abington House,No-Name Productions,Still Photography,
9218,Nestle Holdings Inc: Stouffer's,Moxie Pictures,Commercial,
9219,Brooks Brothers Fall 14,BaM Productions Inc.,Still Photography,
9220,Fiamma,OUT THERE INC,WEB,
9221,Silhouette,"Picture Farm II, LLC",Still Photography,
9222,Verizon,Gifted Youth,Commercial,
9226,The Witnesses,"Five More Minutes Productions, Inc.",Documentary,
9227,Google-Demos-v2,Big Block Media,WEB,
9228,LOVE YOUR SELFIE,"Bullet Pictures, Inc. ",Television,
9229,IRO,NORTH SIX,Still Photography,
9230,THE HIGH ROAD,Eyepatch,WEB,
9231,Gant Rugger FW14,LOLA Supervision Inc.,Still Photography,
9232,THE EROTIC FIRE OF THE UNATTAINABLE-AP,The Erotic Fire of the Unattainable,Feature Film,
9233,Verizon 2 - Gifted Youth,Gifted Youth,Commercial,
9234,Royal Pains Season 6,Open 4 Business Productions LLC ,Television,
9235,Amex EveryDay Card,Decon ,Commercial,
9237,RED PSA,Wondros,Commercial,
9238,MAKE A WISH FOUNDATION GLAM 4 GOOD,"AOL, INC",Television,
9239,Survival,Eric Ramos,Feature Film,
9240,Beloved,New York University,Student,
9241,Bridal shoot,CLY CREATION,Still Photography,
9242,Lie Maintenance,BLACK SPOT LLC,Feature Film,
9243,LMN: The Haunting Of Season 3,"Jarrett Creative Group, Inc.",Television,
9244,Con Edison,SKS Productions LLC,Still Photography,
9245,PNC Bank Grow Up Great,"Assembly Films, Ltd.",Commercial,
9248,ESQUIRE  - BK DADS,JN Production,Still Photography,
9249,Morgan Stanley,Driver Media,Commercial,
9250,Oxygen Promo2,Framework Sudio LLC,Commercial,
9251,Heart Rythm Society 2014,BLUEYED PRODUCTIONS LLP,Commercial,
9252,RRHOF 2014,Line By Line Productions,Television,
9253,Sprint Sound Sessions,Radical Media,Commercial,
9254,A Most Violent Year - Additional Photography,Tank Farm Inc.,Feature Film,
9255,Zachary Prell 2014,Annee Elliot Productions,Still Photography,
9256,Juvie,Juvie LLC,Feature Film,
9257,Crimson and Clover,New York University,Student,
9258,Chase Epoch April 2014,Epoch Films,Commercial,
9262,ATT Art Projection Project,Stuart Weissman Productions,Commercial,
9263,CHOSIN DOCUMENTARY,"GOOD ONE, INC.",Documentary,
9264,1420 SAP,"Jake Hakanson, Inc",Still Photography,
9265,AMF Bowling Night,"Big Block Media Holdings, LLC.",Commercial,
9266,Hunterspoint South Stock Portfolio,Jesse Winter Photography ,Still Photography,
9267,NCTA VIDEO,"HUGE, INC.",Commercial,
9268,The Americans 2nd Unit Driving Shot,The Molecule Inc   Covalent LLC,Television,
9270,Girls Want 2 B With The Girls,Gitomer Productions,WEB,
9271,Timberland Web,Noah Todd Productions,WEB,
9272,Body Count - Get Shot,"Nova Entertainment Group, LLC",Music Video,
9273,The Premiere,"Cause and Effect Productions, Inc",Commercial,
9274,Unto Light,Pratt Institute,Student,
9275,12TSQ,Jacob Pritchard,Still Photography,
9276,Prudential April 2014 Droga5,Interrogate,Commercial,
9277,Gotham Comedy Night Season 4 Show 13,American Satellite Uplink,Television,
9278,Complex Media Axe,Complex Media Inc,Commercial,
9279,Turner Upfront Presentation at Madison Square Garden Theater,Winick Productions LLC,Television,
9280,CW Upfront Presentation at City Center,Winick Productions LLC,Television,
9281,PATA: Mapei - VOGUE MAGAZINE,"ADVANCE MAGAZINE PUBLISHERS, INC.",Still Photography,
9282,Lucky Magazine April 2014,"Advance Magazine Publishers, Inc",Still Photography,
9283,Patric Shaw MC UK,Ray Brown Productions,Still Photography,
9284,Nokia Phones,AFOG LLC,Commercial,
9285,SkyTV 4-2014,US Productions Service,Television,
9287,Strapped Reshoot,New York University,Student,
9289,The Americans 2nd Unit Driving Shot 2,The Molecule Inc,Television,
9290,Micro Talk,O Positive,Commercial,
9292,Cadillac Magazine Editorial,Jenny Risher Photography,Still Photography,
9294,Vogue Knitting Early Fall,Soho Publishing Company,Still Photography,
9295,GandM,GandM Group-CBS Corporation,Television,
9296,GQ RUNAWAY,JN Production,Still Photography,
9297,Dominik the Daring and Bronco the Brave,New York University,Student,
9299,Lucky Chow,Center for Asian American Media,Television,
9300,Foundation Satya Jewelry Shoot,Daniel Garriga-Brunken - VMGROUPE,Still Photography,
9301,ESPN Sunday Night,GLP Creative,Commercial,
9302,Soap Box,Light Of Day,WEB,
9303,Avon 2014 A,Identity Media Inc.,Commercial,
9304,Naturalizer - 4.10 and 4.11,"Matador Productions, Inc.",Still Photography,
9305,Under Armour 2,"Under Armour, Inc.",Still Photography,
9307,NYC Dads,GQ Magazine of Advance Magazine Publishers Inc.,Still Photography,
9308,Cadillac - JW,Atelier Management,Still Photography,
9309,Erin's saving,School of Visual Arts,Student,
9310,Bumble Bees,New York University,Student,
9311,Yahoo Livestream,Encompass Digital Media,Television,
9312,The Secret Miracle,New York Universtiy ,Student,
9315,The Pastor,"The Pastor Film, LLC",Feature Film,
9316,rag-bone style.com shoot,rag and bone,Still Photography,
9317,Wuzzy Wheels Shoot,"Wuzzy Wheels, Inc.",WEB,
9318,Bushwick,"Bullet Pictures, Inc.",Feature Film,
9319,2014 NFL Draft,The Walt Disney Co.,Television,
9321,Imaginapped,Columbia University,Student,
9322,PWC,Tool of North America,Commercial,
9324,Dior Femme,Brachfeld NY,Still Photography,
9325,NEXT BARRY,"BaM Productions, Inc.",Still Photography,
9326,BB Red Fleece,BaM Productions Inc.,Still Photography,
9327,Like Lambs,The Prospekt Group,Feature Film,
